Busco_id	Status	Sequence	Gene_Start	Gene_End	Strand	Score	Length	OrthoDBurl	Description
8968at8782	Complete	ScYP8k313HRSCAF58ch1	22944966	22967599	-	1372.3	716	https://www.orthodb.org/v10?query=8968at8782	chromodomain-helicase-DNA-binding protein 1-like
8972at8782	Complete	ScYP8k3866HRSCAF1020ch3	74004134	74051730	+	1353.8	680
8977at8782	Complete	ScYP8k38HRSCAF31ch18	3720995	3736778	-	1121.6	706	https://www.orthodb.org/v10?query=8977at8782	centrosomal protein of 95 kDa
8983at8782	Complete	ScYP8k31HRSCAF1ch8	2468359	2477330	+	1269.6	753	https://www.orthodb.org/v10?query=8983at8782	KN motif and ankyrin repeat domain-containing protein 4
8990at8782	Complete	ScYP8k35HRSCAF18ch5	37325218	37450937	+	1282.1	687
8995at8782	Complete	ScYP8k312HRSCAF54ch1A	71134346	71228078	+	1426.0	627	https://www.orthodb.org/v10?query=8995at8782	muskelin
8998at8782	Complete	ScYP8k31HRSCAF1ch8	5654156	5666669	-	1453.2	645
9012at8782	Complete	ScYP8k3869HRSCAF1023ch11	19361534	19376862	-	992.6	685
9016at8782	Complete	ScYP8k38HRSCAF31ch18	6804888	6827127	-	1294.7	654
9019at8782	Complete	ScYP8k35HRSCAF18ch5	37179633	37205623	-	1470.6	675	https://www.orthodb.org/v10?query=9019at8782	calpain-3
9023at8782	Complete	ScYP8k39HRSCAF32ch6	18943465	18960206	-	1432.7	674	https://www.orthodb.org/v10?query=9023at8782	polycystic kidney disease 2-like 1 protein
9035at8782	Complete	ScYP8k312HRSCAF54ch1A	60164272	60342109	+	1366.0	685
9036at8782	Complete	ScYP8k313HRSCAF58ch1	73823524	73826403	+	1310.0	578	https://www.orthodb.org/v10?query=9036at8782	SLIT and NTRK-like protein 5
9038at8782	Complete	ScYP8k3866HRSCAF1020ch3	10758663	10771316	-	1323.9	646
9040at8782	Complete	ScYP8k39HRSCAF32ch6	13785591	13787969	+	1230.9	603
9046at8782	Complete	ScYP8k310HRSCAF43chZ	47000548	47019135	+	1330.3	700	https://www.orthodb.org/v10?query=9046at8782	endoplasmic reticulum metallopeptidase 1
9049at8782	Complete	ScYP8k313HRSCAF58ch1	101501851	101526396	-	1495.8	737
9054at8782	Complete	ScYP8k33HRSCAF8ch9	8857815	8864932	-	1267.5	659	https://www.orthodb.org/v10?query=9054at8782	26S proteasome non-ATPase regulatory subunit 2
9056at8782	Complete	ScYP8k369HRSCAF175ch21	5095083	5112448	-	1535.4	737
9058at8782	Complete	ScYP8k39HRSCAF32ch6	8100684	8121169	-	1356.7	672
9062at8782	Complete	ScYP8k37HRSCAF29ch17	5677436	5687876	+	1704.0	751	https://www.orthodb.org/v10?query=9062at8782	protein zer-1 homolog
9065at8782	Complete	ScYP8k39HRSCAF32ch6	33313	79830	-	1465.5	683	https://www.orthodb.org/v10?query=9065at8782	delta-1-pyrroline-5-carboxylate synthase isoform X1
9086at8782	Complete	ScYP8k310HRSCAF43chZ	26945221	26975298	-	1205.1	625	https://www.orthodb.org/v10?query=9086at8782	nuclear cap-binding protein subunit 1
9087at8782	Complete	ScYP8k3869HRSCAF1023ch11	146889	172352	-	1589.6	739
9102at8782	Complete	ScYP8k312HRSCAF54ch1A	38330067	38478694	-	1302.3	672
9125at8782	Complete	ScYP8k3302HRSCAF431ch13	2068114	2096431	+	1363.0	703
9126at8782	Complete	ScYP8k39HRSCAF32ch6	27047622	27056822	-	1252.5	713	https://www.orthodb.org/v10?query=9126at8782	protein FAM35A
9135at8782	Complete	ScYP8k3864HRSCAF1010ch15	10719138	10756793	+	1413.0	819
9141at8782	Complete	ScYP8k3866HRSCAF1020ch3	52962078	52973410	-	1274.9	642	https://www.orthodb.org/v10?query=9141at8782	zinc finger protein PLAGL1
9153at8782	Complete	ScYP8k369HRSCAF175ch27	5434681	5447732	-	1306.3	648	https://www.orthodb.org/v10?query=9153at8782	ATP-dependent RNA helicase DDX42
9155at8782	Complete	ScYP8k369HRSCAF175ch24	3533197	3616129	-	1133.6	605	https://www.orthodb.org/v10?query=9155at8782	GRAM domain-containing protein 1B
9159at8782	Complete	ScYP8k36HRSCAF25ch19	716047	731738	-	1058.7	584
9163at8782	Complete	ScYP8k3302HRSCAF431ch13	1614923	1658075	-	638.6	344	https://www.orthodb.org/v10?query=9163at8782	peroxisome proliferator-activated receptor gamma coactivator 1-beta
9164at8782	Complete	ScYP8k3302HRSCAF431ch13	9664870	9678878	-	1832.2	888
9165at8782	Complete	ScYP8k3651HRSCAF793ch14	12454393	12456774	-	1715.9	733
9171at8782	Complete	ScYP8k312HRSCAF54ch1A	24328275	24345391	+	1284.1	630
9173at8782	Complete	ScYP8k3651HRSCAF793ch14	8844294	8852620	-	1186.9	658	https://www.orthodb.org/v10?query=9173at8782	transducin beta-like protein 3
9183at8782	Complete	ScYP8k35HRSCAF18ch5	1859734	1877164	-	1583.1	817	https://www.orthodb.org/v10?query=9183at8782	nuclear export mediator factor NEMF
9186at8782	Complete	ScYP8k310HRSCAF43chZ	41318211	41334130	+	762.7	678	https://www.orthodb.org/v10?query=9186at8782	HAUS augmin-like complex subunit 6
9191at8782	Complete	ScYP8k369HRSCAF175ch25	1403877	1418757	+	1176.7	619
9219at8782	Complete	ScYP8k314HRSCAF84ch4A	8650981	8673292	+	1337.1	691
9220at8782	Complete	ScYP8k3302HRSCAF431ch13	14703249	14745545	+	1733.5	878
9226at8782	Complete	ScYP8k3629HRSCAF770ch2	13496253	13524680	-	1324.9	697
9233at8782	Complete	ScYP8k3866HRSCAF1020ch3	31214739	31241892	-	1392.8	700	https://www.orthodb.org/v10?query=9233at8782	Transmembrane protein 63B
9236at8782	Complete	ScYP8k313HRSCAF58ch1	118102280	118164941	-	1181.0	604	https://www.orthodb.org/v10?query=9236at8782	ribonucleoside-diphosphate reductase large subunit
9237at8782	Complete	ScYP8k3866HRSCAF1020ch3	70802932	70902206	-	1110.8	571
9243at8782	Complete	ScYP8k35HRSCAF18ch5	30039459	30041651	-	1254.6	647	https://www.orthodb.org/v10?query=9243at8782	zinc finger protein 770
9245at8782	Complete	ScYP8k310HRSCAF43chZ	49350038	49380480	-	1147.9	561
9254at8782	Complete	ScYP8k313HRSCAF58ch1	100531565	100570759	+	1043.2	606	https://www.orthodb.org/v10?query=9254at8782	oral-facial-digital syndrome 1 protein
9268at8782	Complete	ScYP8k3864HRSCAF1010ch15	11740666	11751192	-	1146.3	601
9273at8782	Complete	ScYP8k3869HRSCAF1023ch11	14053805	14078740	+	1722.6	757
9277at8782	Complete	ScYP8k35HRSCAF18ch5	53334070	53360859	+	1366.5	670
9278at8782	Complete	ScYP8k3629HRSCAF770ch2	105520902	105557060	+	1535.9	720
9280at8782	Complete	ScYP8k34HRSCAF13ch7	6302173	6314345	+	1354.4	670
9289at8782	Complete	ScYP8k33HRSCAF8ch9	9270949	9283979	+	1220.2	621
9292at8782	Complete	ScYP8k369HRSCAF175ch22	402162	417363	-	1311.5	669	https://www.orthodb.org/v10?query=9292at8782	disintegrin and metalloproteinase domain-containing protein 9
9295at8782	Complete	ScYP8k36HRSCAF25ch19	2846676	2866394	+	1302.5	725	https://www.orthodb.org/v10?query=9295at8782	E3 ubiquitin-protein ligase TRIM37
9310at8782	Complete	ScYP8k35HRSCAF18ch5	27695730	27766033	-	1244.3	632
9317at8782	Complete	ScYP8k314HRSCAF84ch4A	12050698	12071285	-	1388.6	761
9323at8782	Complete	ScYP8k3629HRSCAF770ch2	121350850	121402715	-	1349.9	736
9324at8782	Complete	ScYP8k34HRSCAF13ch7	17269641	17306337	-	1299.1	635
9338at8782	Complete	ScYP8k312HRSCAF54ch1A	45118859	45126909	+	1594.3	732
9344at8782	Complete	ScYP8k313HRSCAF58ch1	16639434	16658077	-	1304.8	624
9345at8782	Complete	ScYP8k3629HRSCAF770ch2	12440621	12443242	+	1467.3	721	https://www.orthodb.org/v10?query=9345at8782	zinc fingers and homeoboxes protein 1
9357at8782	Complete	ScYP8k313HRSCAF58ch1	52055665	52085475	-	1477.1	715
9359at8782	Complete	ScYP8k33HRSCAF8ch9	9251996	9263498	+	1218.7	689	https://www.orthodb.org/v10?query=9359at8782	solute carrier family 12 member 9
9360at8782	Complete	ScYP8k33HRSCAF8ch9	1800314	1828174	-	1417.0	695	https://www.orthodb.org/v10?query=9360at8782	intraflagellar transport protein 80 homolog
9362at8782	Complete	ScYP8k3870HRSCAF1029ch12	5192554	5204637	+	1636.0	953
9363at8782	Complete	ScYP8k312HRSCAF54ch1A	17696007	17829413	+	1043.1	480
9369at8782	Complete	ScYP8k310HRSCAF43chZ	64190695	64207507	+	1215.0	696
9374at8782	Complete	ScYP8k313HRSCAF58ch1	18656967	18681332	+	1463.0	789
9377at8782	Complete	ScYP8k3302HRSCAF431ch13	3336468	3345126	-	1399.2	773	https://www.orthodb.org/v10?query=9377at8782	Kinesin-like protein
9385at8782	Complete	ScYP8k3870HRSCAF1029ch12	17535819	17550764	+	1651.8	777
9388at8782	Complete	ScYP8k3651HRSCAF793ch14	2831495	2852160	+	893.9	511
9390at8782	Complete	ScYP8k311HRSCAF50ch4	13401858	13418205	-	909.5	502
9393at8782	Complete	ScYP8k310HRSCAF43chZ	52272669	52330020	+	725.8	381
9394at8782	Complete	ScYP8k313HRSCAF58ch1	4323842	4400267	-	1558.8	731
9397at8782	Complete	ScYP8k34HRSCAF13ch7	26876457	26945089	-	1343.4	638
9398at8782	Complete	ScYP8k33HRSCAF8ch9	1299580	1349465	-	1374.9	691
9417at8782	Complete	ScYP8k313HRSCAF58ch1	104554157	104650872	+	1281.2	640
9421at8782	Complete	ScYP8k39HRSCAF32ch6	7779848	7857492	-	1286.2	595
9425at8782	Complete	ScYP8k31HRSCAF1ch8	1062474	1071377	+	811.3	421
9429at8782	Complete	ScYP8k3302HRSCAF431ch13	17682658	17699538	-	1434.1	781
9443at8782	Complete	ScYP8k312HRSCAF54ch1A	60733238	60767821	-	1358.6	754	https://www.orthodb.org/v10?query=9443at8782	cadherin-related family member 3
9445at8782	Complete	ScYP8k34HRSCAF13ch7	29076512	29090200	+	1521.3	691	https://www.orthodb.org/v10?query=9445at8782	general transcription factor 3C polypeptide 3
9446at8782	Complete	ScYP8k311HRSCAF50ch4	68886280	69051145	-	1479.1	718	https://www.orthodb.org/v10?query=9446at8782	spermatogenesis-associated protein 5
9455at8782	Complete	ScYP8k312HRSCAF54ch1A	22910754	22913177	-	1841.2	766
9478at8782	Complete	ScYP8k35HRSCAF18ch5	41612391	41690356	-	861.2	509	https://www.orthodb.org/v10?query=9478at8782	exostosin-2
9480at8782	Complete	ScYP8k312HRSCAF54ch1A	26730681	26774340	-	1452.8	668
9483at8782	Complete	ScYP8k3866HRSCAF1020ch3	71175440	71267148	+	1146.9	553
9488at8782	Complete	ScYP8k311HRSCAF50ch4	18790727	18808214	+	1111.8	583
9491at8782	Complete	ScYP8k3629HRSCAF770ch2	131205744	131231454	-	1327.2	634	https://www.orthodb.org/v10?query=9491at8782	CAS1 domain-containing protein 1
9493at8782	Complete	ScYP8k33HRSCAF8ch9	10044260	10053868	-	1173.1	657
9494at8782	Complete	ScYP8k34HRSCAF13ch7	16000157	16005995	-	1269.8	716
9496at8782	Complete	ScYP8k38HRSCAF31ch18	2839733	2861755	-	693.8	296
9498at8782	Complete	ScYP8k3629HRSCAF770ch2	111629323	111659038	+	1090.7	625	https://www.orthodb.org/v10?query=9498at8782	acyl-CoA dehydrogenase family member 11
9500at8782	Complete	ScYP8k3629HRSCAF770ch2	39992769	40016267	+	1386.9	694
9506at8782	Complete	ScYP8k3651HRSCAF793ch14	9023327	9032822	+	1236.1	710	https://www.orthodb.org/v10?query=9506at8782	chromosome transmission fidelity protein 18 homolog
9513at8782	Complete	ScYP8k313HRSCAF58ch1	28768019	28775411	-	1342.6	639
9517at8782	Complete	ScYP8k369HRSCAF175ch27	1543367	1563549	-	1275.8	708
9526at8782	Complete	ScYP8k310HRSCAF43chZ	5164293	5330776	+	1386.0	707
9530at8782	Complete	ScYP8k369HRSCAF175ch28	3653282	3665350	+	1147.1	593	https://www.orthodb.org/v10?query=9530at8782	long-chain-fatty-acid--CoA ligase ACSBG2
9532at8782	Complete	ScYP8k313HRSCAF58ch1	114393782	114414742	+	1305.8	612
9541at8782	Complete	ScYP8k3869HRSCAF1023ch11	7660530	7662839	+	1379.2	671
9543at8782	Complete	ScYP8k3865HRSCAF1011ch20	12719852	12734757	+	891.2	491	https://www.orthodb.org/v10?query=9543at8782	zinc finger protein 341
9546at8782	Complete	ScYP8k314HRSCAF84ch4A	17691466	17716285	+	1612.1	880
9549at8782	Complete	ScYP8k31HRSCAF1ch8	14506295	14528192	+	1227.3	730
9572at8782	Complete	ScYP8k3651HRSCAF793ch14	7438369	7558817	-	1314.0	691	https://www.orthodb.org/v10?query=9572at8782	sorting nexin-29
9576at8782	Complete	ScYP8k34HRSCAF13ch7	31606044	31622751	-	1194.5	686
9580at8782	Complete	ScYP8k311HRSCAF50ch4	67401823	67432317	-	1313.6	685
9586at8782	Complete	ScYP8k3870HRSCAF1029ch12	9024028	9089695	+	1058.2	673	https://www.orthodb.org/v10?query=9586at8782	uncharacterized protein C3orf67 homolog
9587at8782	Complete	ScYP8k3864HRSCAF1010ch15	461040	503520	-	1263.0	732	https://www.orthodb.org/v10?query=9587at8782	probable RNA-binding protein 19
9599at8782	Complete	ScYP8k311HRSCAF50ch4	73330323	73354921	-	1422.3	728
9600at8782	Complete	ScYP8k3629HRSCAF770ch2	8777217	8814130	+	1192.2	616	https://www.orthodb.org/v10?query=9600at8782	potassium voltage-gated channel subfamily KQT member 3
9601at8782	Missing
9613at8782	Complete	ScYP8k310HRSCAF43chZ	28129759	28170528	-	1409.9	647	https://www.orthodb.org/v10?query=9613at8782	bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase
9617at8782	Complete	ScYP8k38HRSCAF31ch18	695946	721649	-	933.4	430
9626at8782	Complete	ScYP8k32HRSCAF3ch10	14258393	14298896	+	1273.1	676	https://www.orthodb.org/v10?query=9626at8782	E3 ubiquitin-protein ligase Arkadia isoform X1
9629at8782	Complete	ScYP8k3869HRSCAF1023ch11	20870499	20883912	-	1351.1	758	https://www.orthodb.org/v10?query=9629at8782	G patch domain-containing protein 1
9631at8782	Complete	ScYP8k33HRSCAF8ch9	5714515	6027426	+	1247.9	628
9634at8782	Complete	ScYP8k34HRSCAF13ch7	9204304	9212726	-	1120.4	702	https://www.orthodb.org/v10?query=9634at8782	poly 
9637at8782	Complete	ScYP8k3866HRSCAF1020ch3	9879883	9911921	-	1282.1	746
9639at8782	Complete	ScYP8k38HRSCAF31ch18	728805	745557	+	1034.7	678
9640at8782	Complete	ScYP8k3629HRSCAF770ch2	109702815	109720236	+	1368.5	687	https://www.orthodb.org/v10?query=9640at8782	CUB domain-containing protein 1
9655at8782	Complete	ScYP8k3866HRSCAF1020ch3	70419685	70426980	+	1521.9	711	https://www.orthodb.org/v10?query=9655at8782	BEN domain-containing protein 3
9659at8782	Complete	ScYP8k3866HRSCAF1020ch3	12944530	12973207	-	1404.6	685
9669at8782	Complete	ScYP8k33HRSCAF8ch9	17122968	17137562	-	1154.9	522
9672at8782	Complete	ScYP8k38HRSCAF31ch18	11545416	11559514	+	937.3	612	https://www.orthodb.org/v10?query=9672at8782	phosphoinositide 3-kinase regulatory subunit 6
9682at8782	Complete	ScYP8k313HRSCAF58ch1	48112851	48189539	+	1188.1	517
9683at8782	Complete	ScYP8k32HRSCAF3ch10	14139960	14183145	-	1381.0	645	https://www.orthodb.org/v10?query=9683at8782	disintegrin and metalloproteinase domain-containing protein 10
9688at8782	Complete	ScYP8k34HRSCAF13ch7	17207365	17246388	-	1098.0	625
9706at8782	Complete	ScYP8k3866HRSCAF1020ch3	65947150	65980917	-	1070.8	601	https://www.orthodb.org/v10?query=9706at8782	DNA-binding protein RFX6
9707at8782	Complete	ScYP8k3869HRSCAF1023ch11	3210035	3253145	-	1210.1	650
9709at8782	Complete	ScYP8k311HRSCAF50ch4	70267461	70297275	+	1330.0	635	https://www.orthodb.org/v10?query=9709at8782	neurotrypsin
9715at8782	Complete	ScYP8k3629HRSCAF770ch2	89910474	89930123	-	1376.4	676
9720at8782	Complete	ScYP8k312HRSCAF54ch1A	20712076	20876000	+	1139.1	553
9721at8782	Complete	ScYP8k3865HRSCAF1011ch20	12184561	12227795	-	1572.4	702	https://www.orthodb.org/v10?query=9721at8782	short transient receptor potential channel 4-associated protein
9724at8782	Complete	ScYP8k32HRSCAF3ch10	10519610	10618429	-	861.4	515
9725at8782	Complete	ScYP8k3870HRSCAF1029ch12	20329096	20337534	-	1197.6	650
9728at8782	Complete	ScYP8k31HRSCAF1ch8	22610044	22754029	+	817.3	476
9737at8782	Complete	ScYP8k311HRSCAF50ch4	42179286	42219365	-	1064.2	508	https://www.orthodb.org/v10?query=9737at8782	relaxin receptor 1
9741at8782	Complete	ScYP8k31HRSCAF1ch8	25686325	25752629	+	1251.2	626
9743at8782	Complete	ScYP8k311HRSCAF50ch4	562025	573141	+	458.9	251	https://www.orthodb.org/v10?query=9743at8782	F-box only protein 41
9763at8782	Complete	ScYP8k3651HRSCAF793ch14	14501374	14513860	-	1130.9	721
9769at8782	Complete	ScYP8k369HRSCAF175ch21	5010811	5018743	-	1671.7	733
9771at8782	Complete	ScYP8k35HRSCAF18ch5	20507524	20565398	-	1287.0	611
9777at8782	Complete	ScYP8k311HRSCAF50ch4	39079922	39088696	-	1023.4	695
9780at8782	Complete	ScYP8k35HRSCAF18ch5	16123952	16135793	-	1687.7	731
9798at8782	Complete	ScYP8k3629HRSCAF770ch2	108800367	108952809	-	732.7	473
9810at8782	Complete	ScYP8k35HRSCAF18ch5	14659400	14679381	+	1240.8	719	https://www.orthodb.org/v10?query=9810at8782	calmin
9813at8782	Complete	ScYP8k3651HRSCAF793ch14	1177673	1189592	+	1232.6	621
9815at8782	Complete	ScYP8k369HRSCAF175ch24	5231779	5252738	+	1031.2	645
9819at8782	Complete	ScYP8k34HRSCAF13ch7	27545634	27561705	+	1289.6	757	https://www.orthodb.org/v10?query=9819at8782	trafficking kinesin-binding protein 2 isoform X1
9824at8782	Complete	ScYP8k38HRSCAF31ch18	6495269	6504457	-	1177.0	621	https://www.orthodb.org/v10?query=9824at8782	spermatogenesis-associated protein 20
9830at8782	Complete	ScYP8k311HRSCAF50ch4	62846639	63015492	+	1561.7	836
9834at8782	Complete	ScYP8k310HRSCAF43chZ	2680307	2699474	-	1279.9	729
9838at8782	Complete	ScYP8k3870HRSCAF1029ch12	20880174	20981503	-	1293.7	705	https://www.orthodb.org/v10?query=9838at8782	FYVE, RhoGEF and PH domain-containing protein 3
9853at8782	Complete	ScYP8k35HRSCAF18ch5	16563570	16635674	+	1165.4	678	https://www.orthodb.org/v10?query=9853at8782	ribosomal protein S6 kinase alpha-5
9864at8782	Complete	ScYP8k39HRSCAF32ch6	20079884	20101124	+	1350.9	651
9876at8782	Complete	ScYP8k39HRSCAF32ch6	28834295	28923167	+	1548.7	816
9877at8782	Complete	ScYP8k3866HRSCAF1020ch3	97316895	97367489	+	1245.7	646
9880at8782	Complete	ScYP8k31HRSCAF1ch8	8886074	8903315	-	1235.7	628	https://www.orthodb.org/v10?query=9880at8782	DNA repair and recombination protein RAD54-like
9884at8782	Complete	ScYP8k33HRSCAF8ch9	2818837	2821715	-	1185.5	580	https://www.orthodb.org/v10?query=9884at8782	SLIT and NTRK-like protein 3
9897at8782	Complete	ScYP8k369HRSCAF175ch27	2588321	2596017	+	1147.7	604
9899at8782	Complete	ScYP8k369HRSCAF175ch27	4228885	4258010	+	1173.8	612	https://www.orthodb.org/v10?query=9899at8782	importin subunit beta-1
9907at8782	Complete	ScYP8k311HRSCAF50ch4	58295958	58366348	+	1227.5	547
9909at8782	Complete	ScYP8k3866HRSCAF1020ch3	108382749	108388192	-	1253.9	636
9910at8782	Complete	ScYP8k31HRSCAF1ch8	3601173	3620151	+	1219.8	611
9911at8782	Complete	ScYP8k3866HRSCAF1020ch3	20960195	20981146	-	1303.7	654
9927at8782	Complete	ScYP8k3866HRSCAF1020ch3	57913058	57986250	-	925.4	517
9928at8782	Complete	ScYP8k3629HRSCAF770ch2	91504039	91513846	+	1434.3	710
9940at8782	Complete	ScYP8k35HRSCAF18ch5	4166942	4186482	-	1293.2	593
9942at8782	Complete	ScYP8k314HRSCAF84ch4A	16631661	16645721	+	1196.5	673
9944at8782	Complete	ScYP8k312HRSCAF54ch1A	62273788	62342926	+	1066.8	567
9948at8782	Complete	ScYP8k3866HRSCAF1020ch3	17384827	17404013	+	988.5	614
9958at8782	Complete	ScYP8k312HRSCAF54ch1A	53010824	53061781	-	1329.9	675
9965at8782	Complete	ScYP8k3864HRSCAF1010ch15	7187646	7294889	+	1348.9	643	https://www.orthodb.org/v10?query=9965at8782	probable palmitoyltransferase ZDHHC8
9969at8782	Complete	ScYP8k39HRSCAF32ch6	2976491	2997520	+	1156.3	638
9976at8782	Complete	ScYP8k39HRSCAF32ch6	16627450	16660047	-	1243.9	610
9977at8782	Complete	ScYP8k3866HRSCAF1020ch3	11440759	11459878	+	1264.5	661	https://www.orthodb.org/v10?query=9977at8782	rho guanine nucleotide exchange factor 33
9979at8782	Complete	ScYP8k36HRSCAF25ch19	3489483	3497932	-	1276.4	645	https://www.orthodb.org/v10?query=9979at8782	transient receptor potential cation channel subfamily V member 2
9985at8782	Complete	ScYP8k311HRSCAF50ch4	9441295	9463785	-	1454.5	783
9996at8782	Complete	ScYP8k312HRSCAF54ch1A	67822740	67836598	-	1348.7	744	https://www.orthodb.org/v10?query=9996at8782	protein MCM10 homolog
9997at8782	Complete	ScYP8k314HRSCAF84ch4A	8793746	8812173	-	1114.0	551	https://www.orthodb.org/v10?query=9997at8782	uncharacterized protein CXorf57 homolog
10004at8782	Complete	ScYP8k31HRSCAF1ch8	21437710	21448140	-	1247.1	632
10005at8782	Complete	ScYP8k314HRSCAF84ch4A	15154745	15160359	+	1729.0	773
10020at8782	Complete	ScYP8k3629HRSCAF770ch2	128439678	128569796	-	1340.8	718
10021at8782	Complete	ScYP8k35HRSCAF18ch5	45503491	45522873	+	1401.9	696	https://www.orthodb.org/v10?query=10021at8782	Histone-lysine N-methyltransferase
10029at8782	Complete	ScYP8k33HRSCAF8ch9	9691037	9745748	-	1206.7	721
10031at8782	Complete	ScYP8k39HRSCAF32ch6	33185020	33194958	+	1325.0	718	https://www.orthodb.org/v10?query=10031at8782	microsomal triglyceride transfer protein large subunit-like
10032at8782	Complete	ScYP8k35HRSCAF18ch5	2495681	2525735	-	1306.4	698
10042at8782	Complete	ScYP8k35HRSCAF18ch5	53530705	53540262	-	2006.2	861
10045at8782	Complete	ScYP8k35HRSCAF18ch5	10740925	10751360	-	1297.7	714	https://www.orthodb.org/v10?query=10045at8782	zinc finger protein 839
10049at8782	Complete	ScYP8k3629HRSCAF770ch2	153375989	153408151	+	1938.0	1167
10051at8782	Complete	ScYP8k3866HRSCAF1020ch3	8613154	8619577	-	1184.7	717
10057at8782	Complete	ScYP8k3651HRSCAF793ch14	16517433	16541726	+	1327.7	659
10058at8782	Complete	ScYP8k36HRSCAF25ch19	3398959	3411886	-	1407.0	656	https://www.orthodb.org/v10?query=10058at8782	transient receptor potential cation channel subfamily V member 3
10066at8782	Complete	ScYP8k310HRSCAF43chZ	50709212	50734108	+	1288.9	740
10071at8782	Complete	ScYP8k3866HRSCAF1020ch3	88813871	88828499	+	1262.7	603	https://www.orthodb.org/v10?query=10071at8782	lengsin
10075at8782	Complete	ScYP8k3651HRSCAF793ch14	14516137	14538547	-	1344.6	713	https://www.orthodb.org/v10?query=10075at8782	mismatch repair endonuclease PMS2
10082at8782	Complete	ScYP8k3629HRSCAF770ch2	132392616	132412185	+	1539.8	667	https://www.orthodb.org/v10?query=10082at8782	Krev interaction trapped protein 1
10084at8782	Complete	ScYP8k3866HRSCAF1020ch3	47093226	47110654	+	1260.9	698
10085at8782	Complete	ScYP8k310HRSCAF43chZ	33237562	33261469	-	634.4	319
10089at8782	Complete	ScYP8k3651HRSCAF793ch14	13181678	13208496	-	1249.5	607
10097at8782	Complete	ScYP8k35HRSCAF18ch5	47354427	47511375	+	965.3	491
10101at8782	Complete	ScYP8k310HRSCAF43chZ	36964779	36988413	-	1047.5	522
10102at8782	Complete	ScYP8k38HRSCAF31ch18	4007763	4028794	-	1242.8	598
10113at8782	Complete	ScYP8k31HRSCAF1ch8	5807839	5822527	+	1126.3	724	https://www.orthodb.org/v10?query=10113at8782	origin recognition complex subunit 1
10118at8782	Complete	ScYP8k3866HRSCAF1020ch3	103086930	103104728	+	1557.3	678
10119at8782	Complete	ScYP8k31HRSCAF1ch8	15831873	15835247	+	1508.5	719
10136at8782	Complete	ScYP8k34HRSCAF13ch7	26353232	26367370	-	1297.5	626
10141at8782	Complete	ScYP8k3629HRSCAF770ch2	24440490	24468128	-	1256.4	597	https://www.orthodb.org/v10?query=10141at8782	probable C-mannosyltransferase DPY19L4
10142at8782	Complete	ScYP8k36HRSCAF25ch19	3086834	3143478	-	1130.5	626
10145at8782	Complete	ScYP8k3302HRSCAF431ch13	1182325	1197417	-	1359.0	662	https://www.orthodb.org/v10?query=10145at8782	heat shock 70 kDa protein 4
10147at8782	Complete	ScYP8k3629HRSCAF770ch2	141556070	141604480	-	1409.9	694	https://www.orthodb.org/v10?query=10147at8782	enhancer of polycomb homolog 1 isoform X1
10148at8782	Complete	ScYP8k3865HRSCAF1011ch20	9675530	9684479	+	1475.0	686
10149at8782	Complete	ScYP8k32HRSCAF3ch10	3264932	3278045	-	1294.6	695
10151at8782	Complete	ScYP8k3629HRSCAF770ch2	151723243	151764833	+	1360.2	655	https://www.orthodb.org/v10?query=10151at8782	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1
10154at8782	Complete	ScYP8k3864HRSCAF1010ch15	4569143	4578376	+	1367.8	669
10161at8782	Complete	ScYP8k38HRSCAF31ch18	11651091	11659617	+	465.1	270
10164at8782	Complete	ScYP8k3864HRSCAF1010ch15	7147686	7157559	+	1373.9	656	https://www.orthodb.org/v10?query=10164at8782	microprocessor complex subunit DGCR8
10167at8782	Complete	ScYP8k369HRSCAF175ch27	1576720	1636561	+	1159.4	577
10168at8782	Complete	ScYP8k34HRSCAF13ch7	14356096	14373545	-	1244.1	624
10170at8782	Complete	ScYP8k369HRSCAF175ch26	2602189	2613053	+	1331.9	612	https://www.orthodb.org/v10?query=10170at8782	AMP deaminase 1
10175at8782	Complete	ScYP8k39HRSCAF32ch6	5697482	5725710	+	1948.3	1224
10182at8782	Complete	ScYP8k311HRSCAF50ch4	2916140	2918539	+	1294.0	715
10188at8782	Complete	ScYP8k39HRSCAF32ch6	3335758	3362288	-	1322.8	611	https://www.orthodb.org/v10?query=10188at8782	ubiquitin thioesterase ZRANB1
10198at8782	Complete	ScYP8k3629HRSCAF770ch2	35880085	35902461	+	1276.0	638
10205at8782	Complete	ScYP8k369HRSCAF175ch21	2929752	2941723	-	1696.0	932	https://www.orthodb.org/v10?query=10205at8782	tetratricopeptide repeat protein 34
10208at8782	Complete	ScYP8k32HRSCAF3ch10	48860	65719	+	1200.3	716
10209at8782	Complete	ScYP8k35HRSCAF18ch5	3478679	3489289	+	1227.4	629	https://www.orthodb.org/v10?query=10209at8782	F-box only protein 34
10226at8782	Complete	ScYP8k312HRSCAF54ch1A	22115593	22124212	+	1325.7	624
10227at8782	Complete	ScYP8k3869HRSCAF1023ch11	13595497	13632791	-	1381.8	675
10229at8782	Complete	ScYP8k32HRSCAF3ch10	10172820	10246375	-	1471.8	645	https://www.orthodb.org/v10?query=10229at8782	chondroitin sulfate synthase 1
